panel,case_id,action_id,review_record_id,evidence_ids,old_prediction_dependent,evidence_reproducible,action_semantics_unchanged,portability_status,reason
A,case_50aa86066e8c9c340f1781d3,STUDY_REGULARITY,7693a1cc677951d6db93365db1bc62efd748bc995f624c829a632cfae9acf997,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_50aa86066e8c9c340f1781d3,TARGETED_CONTENT_REVIEW,62f32de3ee590b1e9daee20852ae8ea7a660c672c34f920aa126f5570a9bc964,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e8d56a0ed768df17d93cf771,QUIZ_RETRIEVAL_PRACTICE,5583efb88032f2cb7879e257550f918d7e341ba33bf6ba238fe61ac368ce252e,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e8d56a0ed768df17d93cf771,ASSESSMENT_COMPLETION,5aca39e484a5b508955394a7d6dc2edb9f83d4eea8e2f13afcf764a02f6be727,completion_rate|missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e8d56a0ed768df17d93cf771,STUDY_REGULARITY,6e9fd6b66e79479a30579329f75516a1e3894368b729a3d559a3edb80ac596ec,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_4db009cf6d89e07d27d428db,QUIZ_RETRIEVAL_PRACTICE,0fee584902529338c3e2b133c8bb5608e24e94b297acf09246d266dff8fa2d0f,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_4db009cf6d89e07d27d428db,ASSESSMENT_COMPLETION,64bcc07e0df0af6ae077b59ded67b928cd2ecde28cbfe34959b7a5a5e69bc100,assessments_due|missing_assessment_count|completion_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_4db009cf6d89e07d27d428db,RECOVER_ENGAGEMENT,3e45d50196dd65a193506d200b4ddeea5b77cbcffe8d51af4ec653f0c4c846d5,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_4db009cf6d89e07d27d428db,STUDY_REGULARITY,1c71395784536d5e3e99a4426a903175a8412f9f0385407b90460cc7013761e6,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_933a827164807514f614db69,QUIZ_RETRIEVAL_PRACTICE,b66e6fc72b81495eeaa4b2054f454f4293828a0f943942b47343664a7e1881a6,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_933a827164807514f614db69,ASSESSMENT_COMPLETION,e18c5ffef539d8c0daaed62a8729980b671df20f3608cbd551030128e45b7c0e,completion_rate|missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_933a827164807514f614db69,RECOVER_ENGAGEMENT,c7d06e3280d9a811d6b338fd0a9eb90c9df1427a6f74fe38b584ade6495229dd,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_933a827164807514f614db69,STUDY_REGULARITY,ae010c27edde37f42ef61cefd58bc8bb720c5cfc22824d30fe4418491f6c73ed,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_97ef1913cf9cfd8a33cbc28d,QUIZ_RETRIEVAL_PRACTICE,93f9fc704bdc7d394ef96cfccb90000e30f6c958636fc1ad60adb04dcc63729e,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_97ef1913cf9cfd8a33cbc28d,ASSESSMENT_COMPLETION,3b2d0b05e343edb05c2499304c47457afe22bbf94504f8b96d7b5adb094a8537,missing_assessment_count|completion_rate|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_97ef1913cf9cfd8a33cbc28d,RECOVER_ENGAGEMENT,a546821acd224759e78c10b066ac4033a799e964a91280b59f0cf605bf448cd4,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_97ef1913cf9cfd8a33cbc28d,STUDY_REGULARITY,71bae14ced18d210038805e29c57244dbb806a8f8413546dba36b500049992f4,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_feb2ad6f4c0d578339994b04,QUIZ_RETRIEVAL_PRACTICE,95c762207beef53514b3f86bc0ddfc48e63a7737e5754745d66904f4febb0f91,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_feb2ad6f4c0d578339994b04,RECOVER_ENGAGEMENT,747eafbfe45fea6083610706e95da20a16f25c3f7c89db5c6f03cd94042b6111,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_feb2ad6f4c0d578339994b04,STUDY_REGULARITY,201e52cf44dad309a0d2b398420737a428d38f41d194b8ae337bb878a8db4819,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_0c053e0118bb0db9d62eeff7,QUIZ_RETRIEVAL_PRACTICE,ccc3729fb467a5759765b9dd063cadde763cbd658014f3b4b3341054f981d8ed,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
